From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),CH4 (),Xylene (ug/m3),AT (degree C),RF (mm)
2023-02-25 23:00:00,2023-02-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 00:00:00,2023-02-26 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 01:00:00,2023-02-26 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 02:00:00,2023-02-26 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 03:00:00,2023-02-26 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 04:00:00,2023-02-26 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 05:00:00,2023-02-26 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 06:00:00,2023-02-26 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 07:00:00,2023-02-26 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 08:00:00,2023-02-26 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 09:00:00,2023-02-26 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 10:00:00,2023-02-26 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 11:00:00,2023-02-26 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 12:00:00,2023-02-26 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 13:00:00,2023-02-26 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 14:00:00,2023-02-26 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 15:00:00,2023-02-26 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 16:00:00,2023-02-26 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 17:00:00,2023-02-26 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 18:00:00,2023-02-26 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 19:00:00,2023-02-26 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 20:00:00,2023-02-26 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 21:00:00,2023-02-26 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 22:00:00,2023-02-26 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26 23:00:00,2023-02-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 00:00:00,2023-02-27 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 01:00:00,2023-02-27 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 02:00:00,2023-02-27 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 03:00:00,2023-02-27 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 04:00:00,2023-02-27 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 05:00:00,2023-02-27 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 06:00:00,2023-02-27 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 07:00:00,2023-02-27 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 08:00:00,2023-02-27 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 09:00:00,2023-02-27 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27 10:00:00,2023-02-27 11:00:00,329.5,,,80.49,,,7.24,,,,,,,47.08,1.71,265.29,219.97,,,,,,
2023-02-27 11:00:00,2023-02-27 12:00:00,,,,57.09,,,8.89,,,,,,,,2.73,164.25,220.1,,,,,,
2023-02-27 12:00:00,2023-02-27 13:00:00,,,,43.3,,,13.36,,,,,,,,4.05,242.08,220.62,,,,,,
2023-02-27 13:00:00,2023-02-27 14:00:00,,,,34.67,,,14.59,,,,,,,,4.04,356.74,220.67,,,,,,
2023-02-27 14:00:00,2023-02-27 15:00:00,,,,32.27,,,13.43,,,,,,,,3.38,267.37,219.92,,,,,,
2023-02-27 15:00:00,2023-02-27 16:00:00,,,,33.63,,,12.86,,,,,,,,2.49,178.38,221.05,,,,,,
2023-02-27 16:00:00,2023-02-27 17:00:00,87.4,107.2,,38.06,,,14.81,,,,,,,,1.33,266.0,220.17,,,,,,
2023-02-27 17:00:00,2023-02-27 18:00:00,71.15,88.33,,57.25,,,13.48,,,,,,,42.47,0.81,356.51,218.98,,,,,,
2023-02-27 18:00:00,2023-02-27 19:00:00,63.23,83.3,,104.64,,,9.49,,,,,,,54.12,0.59,351.43,218.53,,,,,,
2023-02-27 19:00:00,2023-02-27 20:00:00,81.73,109.97,,104.04,,,11.31,,,,,,,68.13,0.57,349.25,218.2,,,,,,
2023-02-27 20:00:00,2023-02-27 21:00:00,115.55,140.62,,93.39,,,13.67,,,,,,,79.16,0.55,348.16,218.0,,,,,,
2023-02-27 21:00:00,2023-02-27 22:00:00,224.13,248.1,,68.44,,,8.99,,,,,,,86.77,0.53,352.49,217.82,,,,,,
2023-02-27 22:00:00,2023-02-27 23:00:00,59.38,71.88,,66.42,,,14.39,,,,,,,92.03,0.35,330.56,218.5,,,,,,
2023-02-27 23:00:00,2023-02-28 00:00:00,110.6,135.0,,55.85,,,10.39,,,,,,,95.2,0.59,332.56,218.8,,,,,,
2023-02-28 00:00:00,2023-02-28 01:00:00,118.22,136.6,,46.93,,,8.98,,,,,,,97.02,0.62,319.53,218.78,,,,,,
2023-02-28 01:00:00,2023-02-28 02:00:00,91.9,111.62,,40.23,,,11.66,,,,,,,97.02,0.48,306.43,218.67,,,,,,
2023-02-28 02:00:00,2023-02-28 03:00:00,142.03,167.62,,37.16,,,12.07,,,,,,,97.02,0.34,299.34,218.68,,,,,,
2023-02-28 03:00:00,2023-02-28 04:00:00,95.92,115.6,,33.65,,,8.65,,,,,,,97.02,0.33,285.95,218.35,,,,,,
2023-02-28 04:00:00,2023-02-28 05:00:00,96.05,118.15,,35.95,,,10.81,,,,,,,97.02,0.32,294.77,218.67,,,,,,
2023-02-28 05:00:00,2023-02-28 06:00:00,106.8,133.95,,34.77,,,10.92,,,,,,,97.02,0.31,298.17,218.32,,,,,,
2023-02-28 06:00:00,2023-02-28 07:00:00,202.3,216.7,,31.36,,,10.0,,,,,,,97.02,0.36,305.27,218.4,,,,,,
2023-02-28 07:00:00,2023-02-28 08:00:00,198.33,225.23,,35.34,,,12.2,,,,,,,97.02,0.42,305.86,218.6,,,,,,
2023-02-28 08:00:00,2023-02-28 09:00:00,67.35,90.38,,44.39,,,10.5,,,,,,,93.43,0.57,308.46,219.03,,,,,,
2023-02-28 09:00:00,2023-02-28 10:00:00,302.55,230.2,,69.34,,,7.49,,,,,,,59.55,0.93,318.55,219.3,,,,,,
2023-02-28 10:00:00,2023-02-28 11:00:00,300.7,288.7,,104.4,,,8.68,,,,,,,38.7,1.65,343.95,220.0,,,,,,
2023-02-28 11:00:00,2023-02-28 12:00:00,30.88,40.4,,88.4,,,9.7,,,,,,,30.21,2.43,323.68,220.42,,,,,,
2023-02-28 12:00:00,2023-02-28 13:00:00,78.38,103.78,,54.47,,,8.22,,,,,,,26.7,3.87,265.74,220.43,,,,,,
2023-02-28 13:00:00,2023-02-28 14:00:00,130.45,170.65,,46.14,,,9.57,,,,,,,29.32,2.83,354.84,220.8,,,,,,
2023-02-28 14:00:00,2023-02-28 15:00:00,167.9,231.58,,40.66,,,7.81,,,,,,,33.08,2.31,176.52,220.47,,,,,,
2023-02-28 15:00:00,2023-02-28 16:00:00,102.17,140.32,,35.91,,,14.18,,,,,,,27.21,1.79,345.44,220.45,,,,,,
2023-02-28 16:00:00,2023-02-28 17:00:00,94.58,127.6,,41.99,,,13.15,,,,,,,36.73,1.11,351.05,219.6,,,,,,
2023-02-28 17:00:00,2023-02-28 18:00:00,109.7,143.9,,65.62,,,11.97,,,,,,,46.28,0.78,355.43,218.6,,,,,,
2023-02-28 18:00:00,2023-02-28 19:00:00,80.83,109.05,,60.26,,,7.29,,,,,,,47.91,0.61,350.41,218.6,,,,,,
2023-02-28 19:00:00,2023-02-28 20:00:00,100.75,142.07,,78.43,,,8.58,,,,,,,51.61,0.58,349.86,218.3,,,,,,
2023-02-28 20:00:00,2023-02-28 21:00:00,95.62,126.35,,83.01,,,8.69,,,,,,,65.73,0.57,351.33,218.1,,,,,,
2023-02-28 21:00:00,2023-02-28 22:00:00,104.4,127.2,,79.21,,,10.8,,,,,,,74.97,0.57,265.32,217.65,,,,,,
2023-02-28 22:00:00,2023-02-28 23:00:00,89.9,112.08,,73.22,,,12.85,,,,,,,70.12,0.56,352.6,217.68,,,,,,
2023-02-28 23:00:00,2023-03-01 00:00:00,120.63,147.13,,65.59,,,12.09,,,,,,,72.33,0.56,349.69,217.93,,,,,,
2023-03-01 00:00:00,2023-03-01 01:00:00,72.28,93.7,,61.31,,,8.94,,,,,,,73.94,0.55,353.95,218.02,,,,,,
2023-03-01 01:00:00,2023-03-01 02:00:00,112.75,149.6,,44.26,,,9.23,,,,,,,75.1,0.54,350.14,218.35,,,,,,
2023-03-01 02:00:00,2023-03-01 03:00:00,102.57,126.97,,48.9,,,10.01,,,,,,,73.5,0.54,349.58,218.3,,,,,,
2023-03-01 03:00:00,2023-03-01 04:00:00,105.75,135.1,,51.84,,,9.6,,,,,,,68.01,0.55,351.86,218.05,,,,,,
2023-03-01 04:00:00,2023-03-01 05:00:00,116.45,140.73,,50.33,,,11.62,,,,,,,65.67,0.56,349.16,218.27,,,,,,
2023-03-01 05:00:00,2023-03-01 06:00:00,74.08,95.3,,54.32,,,10.64,,,,,,,64.83,0.52,341.36,218.35,,,,,,
2023-03-01 06:00:00,2023-03-01 07:00:00,125.4,182.93,,44.43,,,10.23,,,,,,,58.2,0.45,297.8,218.95,,,,,,
2023-03-01 07:00:00,2023-03-01 08:00:00,141.15,186.97,,46.54,,,12.58,,,,,,,58.26,0.45,279.67,218.9,,,,,,
2023-03-01 08:00:00,2023-03-01 09:00:00,95.3,129.95,,47.87,,,11.55,,,,,,,53.11,0.52,313.24,218.9,,,,,,
2023-03-01 09:00:00,2023-03-01 10:00:00,134.68,179.05,,63.26,,,7.46,,,,,,,60.08,0.54,327.17,219.1,,,,,,
2023-03-01 10:00:00,2023-03-01 11:00:00,91.42,115.5,,55.1,,,9.48,,,,,,,50.48,1.26,341.7,219.5,,,,,,
2023-03-01 11:00:00,2023-03-01 12:00:00,140.57,167.42,,57.6,,,9.15,,,,,,,44.56,1.94,179.78,220.03,,,,,,
2023-03-01 12:00:00,2023-03-01 13:00:00,51.35,68.53,,62.6,,,9.6,,,,,,,41.17,2.85,5.13,220.0,,,,,,
2023-03-01 13:00:00,2023-03-01 14:00:00,104.12,136.27,,58.6,,,12.41,,,,,,,37.86,3.38,7.08,220.25,,,,,,
2023-03-01 14:00:00,2023-03-01 15:00:00,85.82,109.25,,57.59,,,13.68,,,,,,,32.74,3.13,93.47,220.12,,,,,,
2023-03-01 15:00:00,2023-03-01 16:00:00,55.45,75.68,,49.63,,,13.78,,,,,,,30.98,2.37,353.04,220.47,,,,,,
2023-03-01 16:00:00,2023-03-01 17:00:00,74.62,103.7,,60.95,,,15.86,,,,,,,35.0,1.37,345.31,220.15,,,,,,
2023-03-01 17:00:00,2023-03-01 18:00:00,83.95,114.25,,79.08,,,15.3,,,,,,,45.0,0.84,345.17,219.12,,,,,,
2023-03-01 18:00:00,2023-03-01 19:00:00,70.1,95.12,,103.5,,,11.66,,,,,,,59.85,0.6,351.56,218.88,,,,,,
2023-03-01 19:00:00,2023-03-01 20:00:00,87.47,114.5,,82.89,,,13.13,,,,,,,72.99,0.55,349.44,218.12,,,,,,
2023-03-01 20:00:00,2023-03-01 21:00:00,94.07,121.45,,80.49,,,18.8,,,,,,,83.76,0.56,347.59,217.98,,,,,,
2023-03-01 21:00:00,2023-03-01 22:00:00,96.77,121.65,,70.05,,,15.71,,,,,,,89.88,0.51,328.36,218.3,,,,,,
2023-03-01 22:00:00,2023-03-01 23:00:00,134.2,161.73,,62.71,,,18.4,,,,,,,93.39,0.48,340.99,219.03,,,,,,
2023-03-01 23:00:00,2023-03-02 00:00:00,146.83,170.77,,55.3,,,14.55,,,,,,,95.8,0.64,327.19,218.83,,,,,,
2023-03-02 00:00:00,2023-03-02 01:00:00,100.25,120.9,,48.76,,,10.96,,,,,,,96.68,0.63,323.82,218.68,,,,,,
2023-03-02 01:00:00,2023-03-02 02:00:00,200.38,244.27,,47.2,,,13.21,,,,,,,96.5,0.63,323.0,218.6,,,,,,
2023-03-02 02:00:00,2023-03-02 03:00:00,99.18,121.05,,45.43,,,13.73,,,,,,,96.08,0.61,323.75,218.68,,,,,,
2023-03-02 03:00:00,2023-03-02 04:00:00,119.53,144.05,,40.0,,,9.01,,,,,,,96.4,0.6,321.18,218.62,,,,,,
2023-03-02 04:00:00,2023-03-02 05:00:00,104.05,123.45,,37.46,,,10.32,,,,,,,97.02,0.57,323.75,218.65,,,,,,
2023-03-02 05:00:00,2023-03-02 06:00:00,120.18,141.95,,31.5,,,10.08,,,,,,,97.02,0.42,318.42,218.6,,,,,,
2023-03-02 06:00:00,2023-03-02 07:00:00,89.77,114.97,,28.83,,,9.91,,,,,,,97.02,0.33,297.17,218.48,,,,,,
2023-03-02 07:00:00,2023-03-02 08:00:00,494.45,,,28.5,,,12.78,,,,,,,97.02,0.37,292.52,218.7,,,,,,
2023-03-02 08:00:00,2023-03-02 09:00:00,78.43,120.03,,33.03,,,10.94,,,,,,,79.84,0.7,308.68,219.25,,,,,,
2023-03-02 09:00:00,2023-03-02 10:00:00,253.18,443.4,,66.69,,,8.38,,,,,,,46.43,1.31,250.09,219.77,,,,,,
2023-03-02 10:00:00,2023-03-02 11:00:00,73.17,241.92,,89.05,,,9.66,,,,,,,36.56,1.9,90.82,220.2,,,,,,
2023-03-02 11:00:00,2023-03-02 12:00:00,116.0,155.78,,57.4,,,11.44,,,,,,,32.44,2.91,331.02,220.27,,,,,,
2023-03-02 12:00:00,2023-03-02 13:00:00,90.03,121.18,,37.94,,,12.65,,,,,,,30.73,4.3,92.11,220.97,,,,,,
2023-03-02 13:00:00,2023-03-02 14:00:00,90.8,124.7,,30.39,,,14.99,,,,,,,30.57,4.76,9.86,220.63,,,,,,
2023-03-02 14:00:00,2023-03-02 15:00:00,,,,31.92,,,15.23,,,,,,,,4.05,93.98,220.95,,,,,,
2023-03-02 15:00:00,2023-03-02 16:00:00,,,,33.43,,,7.85,,,,,,,,2.81,5.68,220.6,,,,,,
2023-03-02 16:00:00,2023-03-02 17:00:00,70.65,90.35,,38.77,,,9.46,,,,,,,,1.54,270.28,220.2,,,,,,
2023-03-02 17:00:00,2023-03-02 18:00:00,61.05,79.85,,56.17,,,8.07,,,,,,,44.29,0.85,353.83,219.05,,,,,,
2023-03-02 18:00:00,2023-03-02 19:00:00,77.53,97.95,,95.15,,,9.14,,,,,,,56.95,0.59,352.07,218.62,,,,,,
2023-03-02 19:00:00,2023-03-02 20:00:00,71.55,89.93,,100.68,,,11.36,,,,,,,67.61,0.56,262.56,218.25,,,,,,
2023-03-02 20:00:00,2023-03-02 21:00:00,62.02,79.3,,87.95,,,12.62,,,,,,,77.34,0.55,353.08,218.05,,,,,,
2023-03-02 21:00:00,2023-03-02 22:00:00,81.32,102.7,,74.09,,,9.35,,,,,,,84.05,0.53,349.94,217.53,,,,,,
2023-03-02 22:00:00,2023-03-02 23:00:00,99.25,121.65,,62.74,,,11.12,,,,,,,88.34,0.51,350.83,218.12,,,,,,
2023-03-02 23:00:00,2023-03-03 00:00:00,84.9,106.23,,56.43,,,10.7,,,,,,,91.53,0.45,329.16,218.23,,,,,,
2023-03-03 00:00:00,2023-03-03 01:00:00,70.65,90.72,,49.12,,,5.86,,,,,,,93.21,0.3,339.73,218.83,,,,,,
2023-03-03 01:00:00,2023-03-03 02:00:00,66.77,84.75,,46.39,,,6.13,,,,,,,95.57,0.6,333.52,218.75,,,,,,
2023-03-03 02:00:00,2023-03-03 03:00:00,62.52,82.28,,44.16,,,6.65,,,,,,,97.0,0.63,320.21,218.65,,,,,,
2023-03-03 03:00:00,2023-03-03 04:00:00,74.6,96.85,,39.58,,,7.07,,,,,,,97.02,0.61,317.19,218.62,,,,,,
2023-03-03 04:00:00,2023-03-03 05:00:00,56.9,72.58,,36.59,,,7.7,,,,,,,97.02,0.5,310.34,218.68,,,,,,
2023-03-03 05:00:00,2023-03-03 06:00:00,84.33,100.57,,39.25,,,7.4,,,,,,,97.02,0.39,301.39,218.47,,,,,,
2023-03-03 06:00:00,2023-03-03 07:00:00,97.8,114.9,,38.56,,,5.04,,,,,,,97.02,0.38,304.15,218.72,,,,,,
2023-03-03 07:00:00,2023-03-03 08:00:00,65.22,78.45,,39.8,,,6.58,,,,,,,94.75,0.47,307.04,218.57,,,,,,
2023-03-03 08:00:00,2023-03-03 09:00:00,90.07,117.43,,46.38,,,6.49,,,,,,,75.39,0.94,320.89,219.02,,,,,,
2023-03-03 09:00:00,2023-03-03 10:00:00,169.9,447.05,,47.8,,,9.71,,,,,,,54.19,1.34,322.1,219.62,,,,,,
2023-03-03 10:00:00,2023-03-03 11:00:00,64.9,248.07,,45.55,,,12.24,,,,,,,44.34,2.13,250.49,220.0,,,,,,
2023-03-03 11:00:00,2023-03-03 12:00:00,74.25,,,38.15,,,13.45,,,,,,,35.55,2.9,4.8,220.4,,,,,,
2023-03-03 12:00:00,2023-03-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03 13:00:00,2023-03-03 14:00:00,85.4,111.1,,32.6,,,9.08,,,,,,,27.68,4.51,3.65,220.7,,,,,,
2023-03-03 14:00:00,2023-03-03 15:00:00,83.4,111.57,,33.25,,,9.73,,,,,,,28.69,4.14,180.6,220.73,,,,,,
2023-03-03 15:00:00,2023-03-03 16:00:00,46.55,64.95,,33.54,,,9.93,,,,,,,28.77,2.79,346.27,220.8,,,,,,
2023-03-03 16:00:00,2023-03-03 17:00:00,37.55,51.95,,33.39,,,10.96,,,,,,,31.84,1.51,350.26,220.35,,,,,,
2023-03-03 17:00:00,2023-03-03 18:00:00,47.7,65.03,,47.69,,,10.66,,,,,,,41.48,0.88,350.8,219.03,,,,,,
2023-03-03 18:00:00,2023-03-03 19:00:00,46.25,60.75,,67.13,,,6.43,,,,,,,51.41,0.59,265.5,218.85,,,,,,
2023-03-03 19:00:00,2023-03-03 20:00:00,48.33,64.83,,71.89,,,7.33,,,,,,,65.43,0.59,353.44,218.35,,,,,,
2023-03-03 20:00:00,2023-03-03 21:00:00,67.85,90.08,,65.54,,,6.85,,,,,,,72.06,0.58,350.17,217.82,,,,,,
2023-03-03 21:00:00,2023-03-03 22:00:00,81.58,101.3,,67.47,,,5.46,,,,,,,79.12,0.56,351.33,218.07,,,,,,
2023-03-03 22:00:00,2023-03-03 23:00:00,93.22,108.13,,63.91,,,6.91,,,,,,,85.43,0.51,343.22,217.72,,,,,,
2023-03-03 23:00:00,2023-03-04 00:00:00,223.43,238.3,,57.22,,,7.42,,,,,,,88.06,0.19,274.19,217.57,,,,,,
2023-03-04 00:00:00,2023-03-04 01:00:00,84.95,89.45,,52.75,,,8.13,,,,,,,91.76,0.36,337.21,218.82,,,,,,
2023-03-04 01:00:00,2023-03-04 02:00:00,24.8,29.6,,46.88,,,9.11,,,,,,,92.91,0.63,334.87,218.75,,,,,,
2023-03-04 02:00:00,2023-03-04 03:00:00,49.67,59.7,,35.93,,,9.27,,,,,,,89.1,0.65,332.73,218.88,,,,,,
2023-03-04 03:00:00,2023-03-04 04:00:00,38.5,48.1,,32.56,,,9.28,,,,,,,88.12,0.64,330.33,218.57,,,,,,
2023-03-04 04:00:00,2023-03-04 05:00:00,44.4,65.55,,31.16,,,10.54,,,,,,,87.23,0.65,329.22,218.8,,,,,,
2023-03-04 05:00:00,2023-03-04 06:00:00,55.75,85.6,,34.0,,,10.3,,,,,,,88.36,0.64,331.06,218.68,,,,,,
2023-03-04 06:00:00,2023-03-04 07:00:00,35.65,44.38,,40.5,,,5.35,,,,,,,91.4,0.64,324.88,218.62,,,,,,
2023-03-04 07:00:00,2023-03-04 08:00:00,49.7,66.25,,46.38,,,6.48,,,,,,,82.78,0.66,335.06,218.85,,,,,,
2023-03-04 08:00:00,2023-03-04 09:00:00,103.08,367.92,,41.64,,,6.14,,,,,,,59.59,0.69,317.13,219.5,,,,,,
2023-03-04 09:00:00,2023-03-04 10:00:00,68.93,321.28,,40.45,,,7.92,,,,,,,44.58,1.56,345.47,219.55,,,,,,
2023-03-04 10:00:00,2023-03-04 11:00:00,61.6,385.65,,42.64,,,10.59,,,,,,,35.98,2.24,261.97,220.17,,,,,,
2023-03-04 11:00:00,2023-03-04 12:00:00,13.9,23.9,,36.18,,,9.46,,,,,,,,2.59,2.42,220.15,,,,,,
2023-03-04 12:00:00,2023-03-04 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 13:00:00,2023-03-04 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 14:00:00,2023-03-04 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 15:00:00,2023-03-04 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 16:00:00,2023-03-04 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 17:00:00,2023-03-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 18:00:00,2023-03-04 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 19:00:00,2023-03-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 20:00:00,2023-03-04 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 21:00:00,2023-03-04 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 22:00:00,2023-03-04 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 23:00:00,2023-03-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 00:00:00,2023-03-05 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 01:00:00,2023-03-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 02:00:00,2023-03-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 03:00:00,2023-03-05 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 04:00:00,2023-03-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 05:00:00,2023-03-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 06:00:00,2023-03-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 07:00:00,2023-03-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 08:00:00,2023-03-05 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 09:00:00,2023-03-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 10:00:00,2023-03-05 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 11:00:00,2023-03-05 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 12:00:00,2023-03-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 13:00:00,2023-03-05 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 14:00:00,2023-03-05 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 15:00:00,2023-03-05 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 16:00:00,2023-03-05 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 17:00:00,2023-03-05 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 18:00:00,2023-03-05 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 19:00:00,2023-03-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 20:00:00,2023-03-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 21:00:00,2023-03-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:00:00,2023-03-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 23:00:00,2023-03-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 00:00:00,2023-03-06 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 01:00:00,2023-03-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 02:00:00,2023-03-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 03:00:00,2023-03-06 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 04:00:00,2023-03-06 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 05:00:00,2023-03-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 06:00:00,2023-03-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 07:00:00,2023-03-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 08:00:00,2023-03-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 09:00:00,2023-03-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 10:00:00,2023-03-06 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 11:00:00,2023-03-06 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 12:00:00,2023-03-06 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 13:00:00,2023-03-06 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 14:00:00,2023-03-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 15:00:00,2023-03-06 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 16:00:00,2023-03-06 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 17:00:00,2023-03-06 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 18:00:00,2023-03-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 19:00:00,2023-03-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 20:00:00,2023-03-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:00:00,2023-03-06 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:00:00,2023-03-06 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 23:00:00,2023-03-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 00:00:00,2023-03-07 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 01:00:00,2023-03-07 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 02:00:00,2023-03-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 03:00:00,2023-03-07 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 04:00:00,2023-03-07 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 05:00:00,2023-03-07 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
