From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2023-03-16 12:00:00,2023-03-16 13:00:00,68.63,240.5,16.43,38.42,33.26,47.82,31.44,,,,,,,33.97,1.3,270.94,997.73,,30.33,0.0
2023-03-16 13:00:00,2023-03-16 14:00:00,,212.4,18.84,38.96,35.48,50.83,27.75,,14.12,1.04,2.65,1.06,2.25,32.23,1.52,270.69,997.2,1.31,32.12,0.0
2023-03-16 14:00:00,2023-03-16 15:00:00,,41.5,20.36,46.28,40.52,57.09,27.01,2.31,16.34,1.04,1.54,0.74,1.34,28.82,1.27,272.5,996.8,1.12,31.68,0.0
2023-03-16 15:00:00,2023-03-16 16:00:00,,178.33,,,,,,3.1,27.3,1.03,2.85,1.1,2.06,30.51,1.57,273.25,995.5,1.32,32.78,0.0
2023-03-16 16:00:00,2023-03-16 17:00:00,,174.97,16.23,44.39,36.23,60.25,6.96,3.07,27.48,0.98,3.04,1.09,2.23,32.34,1.58,272.68,996.95,1.33,31.6,0.0
2023-03-16 17:00:00,2023-03-16 18:00:00,,121.32,9.53,40.12,26.8,36.37,3.79,2.85,18.94,0.99,3.89,1.34,2.94,34.57,1.81,273.62,996.78,1.54,31.59,0.0
2023-03-16 18:00:00,2023-03-16 19:00:00,,128.07,17.4,38.75,34.25,47.4,18.9,,16.05,0.96,2.94,1.11,2.81,38.49,1.85,275.87,995.95,1.56,30.69,0.0
2023-03-16 19:00:00,2023-03-16 20:00:00,,131.12,19.09,44.48,38.56,52.73,20.81,,13.75,1.02,2.38,0.86,2.1,38.42,1.45,269.8,995.7,1.43,28.94,0.0
2023-03-16 20:00:00,2023-03-16 21:00:00,,123.45,18.23,45.69,38.6,55.0,21.19,,11.28,1.05,3.01,0.9,2.34,39.18,1.37,270.5,995.58,1.56,28.26,0.0
2023-03-16 21:00:00,2023-03-16 22:00:00,,191.17,19.42,42.98,38.14,50.41,19.36,,10.87,1.31,6.71,1.76,5.5,40.69,1.46,270.96,995.6,2.59,28.03,0.0
2023-03-16 22:00:00,2023-03-16 23:00:00,,276.37,20.59,39.56,37.19,45.47,18.71,,12.29,1.59,9.04,2.23,6.71,43.82,1.45,272.63,995.87,3.1,27.02,0.0
2023-03-16 23:00:00,2023-03-17 00:00:00,,201.1,18.78,39.02,35.49,42.65,14.68,,11.5,1.62,9.37,2.4,7.28,46.77,1.4,271.46,995.43,3.08,27.07,0.0
2023-03-17 00:00:00,2023-03-17 01:00:00,,121.72,24.91,38.08,39.88,47.05,20.51,,10.77,1.56,8.98,2.14,6.43,50.34,1.48,269.75,995.4,2.95,26.52,0.0
2023-03-17 01:00:00,2023-03-17 02:00:00,,142.9,27.56,39.34,42.7,52.17,20.37,,10.67,1.57,9.01,2.11,6.35,49.04,1.87,264.18,995.67,2.91,26.73,0.0
2023-03-17 02:00:00,2023-03-17 03:00:00,,143.7,21.71,37.39,36.97,44.42,20.29,,10.54,1.37,6.79,1.69,5.26,50.59,1.42,269.77,995.75,2.48,25.75,0.0
2023-03-17 03:00:00,2023-03-17 04:00:00,,131.3,24.42,39.6,40.34,49.03,5.5,,10.38,1.35,6.81,1.62,4.96,54.71,1.57,268.44,996.55,2.4,25.54,0.0
2023-03-17 04:00:00,2023-03-17 05:00:00,,480.05,20.17,36.55,35.26,44.32,3.94,0.0,10.47,1.36,7.3,1.66,4.89,53.41,1.54,271.81,996.1,2.4,25.83,0.0
2023-03-17 05:00:00,2023-03-17 06:00:00,,589.03,19.22,37.39,34.95,45.47,3.99,0.0,10.93,1.36,8.26,1.8,5.18,52.17,1.7,273.84,995.6,2.49,26.46,0.0
2023-03-17 06:00:00,2023-03-17 07:00:00,,163.68,50.83,50.83,67.38,85.36,6.54,0.0,10.29,1.28,6.45,1.37,3.79,55.44,1.45,268.55,996.23,2.1,25.91,0.0
2023-03-17 07:00:00,2023-03-17 08:00:00,,176.12,60.81,51.68,75.76,96.12,6.47,0.0,9.18,1.25,5.42,1.18,3.25,61.48,1.54,269.46,996.08,1.95,24.2,0.0
2023-03-17 08:00:00,2023-03-17 09:00:00,,211.68,51.14,49.41,66.83,87.39,7.92,0.0,10.59,1.26,4.49,1.02,2.68,55.17,1.83,270.85,996.52,1.76,26.28,0.0
2023-03-17 09:00:00,2023-03-17 10:00:00,,216.9,29.69,53.33,51.68,69.28,18.7,0.0,10.95,1.17,3.71,0.91,2.36,51.29,1.56,270.56,996.4,1.6,27.28,0.0
2023-03-17 10:00:00,2023-03-17 11:00:00,,222.78,23.61,47.49,43.77,62.19,19.39,0.0,12.28,1.14,3.57,0.9,2.41,46.78,1.76,274.14,996.15,1.59,28.66,0.0
2023-03-17 11:00:00,2023-03-17 12:00:00,,283.05,16.79,49.15,39.18,57.95,19.41,0.0,18.9,1.09,3.31,0.84,2.08,43.94,2.1,273.94,996.32,1.42,30.15,0.0
2023-03-17 12:00:00,2023-03-17 13:00:00,,274.63,18.33,50.72,41.25,56.33,9.36,0.0,20.44,1.11,3.28,0.8,1.9,43.91,1.98,277.52,996.37,1.41,29.71,0.0
2023-03-17 13:00:00,2023-03-17 14:00:00,,198.1,18.03,42.92,36.95,52.23,6.56,0.0,16.63,1.07,2.74,0.84,1.92,45.07,2.03,276.08,996.55,1.35,28.96,0.0
2023-03-17 14:00:00,2023-03-17 15:00:00,83.4,254.87,17.02,32.01,34.51,47.7,5.88,0.05,20.16,1.03,2.39,0.79,1.69,42.91,2.16,275.75,996.6,1.3,30.32,0.0
2023-03-17 15:00:00,2023-03-17 16:00:00,83.4,228.7,15.28,34.23,30.23,45.59,8.89,0.11,25.11,0.96,2.63,0.82,1.73,39.96,1.77,270.74,996.23,1.3,30.43,0.0
2023-03-17 16:00:00,2023-03-17 17:00:00,83.4,128.75,17.25,33.37,31.27,43.81,9.0,0.06,28.52,0.93,2.39,0.79,1.59,39.4,1.52,268.92,995.55,1.23,30.1,0.0
2023-03-17 17:00:00,2023-03-17 18:00:00,58.4,537.2,16.65,37.32,32.9,46.74,8.91,0.11,24.82,1.0,2.37,0.81,1.66,41.07,2.17,273.03,995.95,1.27,29.76,0.0
2023-03-17 18:00:00,2023-03-17 19:00:00,55.47,265.4,17.12,39.2,34.22,47.08,10.51,0.28,16.46,1.01,2.14,0.81,1.73,46.0,1.79,271.83,996.0,1.31,29.09,0.0
2023-03-17 19:00:00,2023-03-17 20:00:00,45.5,360.9,17.03,43.52,35.98,50.62,10.61,0.41,12.55,1.02,2.26,0.92,2.19,48.23,1.56,271.56,995.97,1.45,28.16,0.0
2023-03-17 20:00:00,2023-03-17 21:00:00,45.0,332.95,19.16,41.8,37.26,52.88,10.5,0.48,11.01,1.06,2.35,1.0,2.42,47.94,1.56,270.77,995.97,1.52,27.35,0.0
2023-03-17 21:00:00,2023-03-17 22:00:00,44.3,567.7,19.66,40.51,36.97,48.24,16.59,0.55,11.69,1.27,4.92,2.27,5.68,48.82,1.69,271.25,995.92,2.66,27.18,0.0
2023-03-17 22:00:00,2023-03-17 23:00:00,44.05,442.05,22.2,38.65,38.0,44.57,17.08,0.63,11.15,1.48,8.0,3.75,8.61,51.25,1.82,271.63,995.67,3.58,27.61,0.0
2023-03-17 23:00:00,2023-03-18 00:00:00,43.7,191.77,18.09,30.49,34.45,43.07,17.52,0.46,9.34,1.43,6.89,3.14,7.37,54.36,1.72,272.38,996.47,3.14,27.77,0.0
2023-03-18 00:00:00,2023-03-18 01:00:00,46.6,98.63,21.0,37.25,36.31,44.3,5.87,0.25,10.77,1.51,8.16,3.43,8.01,57.82,1.94,274.29,997.38,3.34,27.57,0.0
2023-03-18 01:00:00,2023-03-18 02:00:00,56.5,95.8,20.68,37.28,36.13,42.97,,0.06,10.74,1.46,7.23,2.85,6.99,59.75,2.06,273.32,997.4,3.02,27.19,0.0
2023-03-18 02:00:00,2023-03-18 03:00:00,55.4,180.4,17.55,35.31,32.53,39.45,,0.02,10.69,1.42,6.54,2.53,6.42,60.52,1.79,271.85,997.8,2.72,26.43,0.0
2023-03-18 03:00:00,2023-03-18 04:00:00,53.9,,20.2,35.25,34.64,44.33,9.75,,10.53,1.41,6.48,2.35,5.9,61.94,2.56,273.42,998.48,2.67,25.36,0.0
2023-03-18 04:00:00,2023-03-18 05:00:00,52.43,628.55,26.57,40.98,42.75,64.15,12.26,,10.49,1.33,4.27,1.63,4.48,62.49,2.02,270.67,998.65,2.17,23.73,0.0
2023-03-18 05:00:00,2023-03-18 06:00:00,50.4,136.55,30.29,55.07,53.07,72.53,12.8,,11.22,1.36,2.83,1.07,2.74,62.11,1.52,275.12,998.23,1.72,22.48,0.0
2023-03-18 06:00:00,2023-03-18 07:00:00,47.58,98.72,24.59,39.15,22.98,56.22,27.84,,10.14,1.47,4.96,1.67,4.19,68.27,3.31,273.76,998.92,2.28,24.2,0.0
2023-03-18 07:00:00,2023-03-18 08:00:00,43.7,124.43,15.11,34.72,22.71,38.67,27.67,,10.72,1.46,8.05,2.54,6.12,77.67,3.38,275.4,999.0,2.78,22.54,0.0
2023-03-18 08:00:00,2023-03-18 09:00:00,47.35,135.27,19.3,33.35,35.88,45.43,23.04,,11.06,1.28,6.66,2.02,4.97,76.32,3.3,273.53,999.0,2.35,23.29,0.0
2023-03-18 09:00:00,2023-03-18 10:00:00,52.4,125.5,24.91,43.8,42.86,61.01,3.36,,10.6,1.2,5.41,1.64,4.04,70.93,3.1,269.7,998.98,2.08,23.98,0.0
2023-03-18 10:00:00,2023-03-18 11:00:00,44.73,112.97,22.9,45.31,42.09,61.06,0.49,,10.92,1.06,2.91,0.95,2.49,63.6,2.52,272.5,998.65,1.57,23.84,0.0
2023-03-18 11:00:00,2023-03-18 12:00:00,34.1,114.95,19.74,40.47,37.1,55.25,0.47,,12.09,1.08,3.14,0.91,2.54,59.88,3.52,280.46,998.4,1.52,26.06,0.0
2023-03-18 12:00:00,2023-03-18 13:00:00,29.78,98.07,18.07,38.42,34.58,50.46,16.41,,12.81,1.06,3.49,0.95,2.79,64.16,3.52,273.81,998.73,1.53,25.55,0.0
2023-03-18 13:00:00,2023-03-18 14:00:00,23.8,182.47,18.84,35.85,33.89,49.55,18.48,,10.62,1.09,2.96,0.83,2.56,79.97,3.55,270.33,998.98,1.41,23.24,0.0
2023-03-18 14:00:00,2023-03-18 15:00:00,20.82,155.62,17.63,38.71,34.44,51.7,18.26,,10.67,1.08,2.99,0.77,2.68,76.9,3.47,267.98,998.98,1.33,23.35,0.0
2023-03-18 15:00:00,2023-03-18 16:00:00,16.7,147.82,22.29,41.03,39.33,53.65,7.23,,10.57,1.07,2.99,0.76,2.87,80.21,3.35,272.98,999.0,1.32,22.97,0.0
2023-03-18 16:00:00,2023-03-18 17:00:00,30.75,130.75,20.3,39.57,36.98,50.39,5.94,0.02,10.08,1.09,2.35,0.73,2.54,82.94,3.16,269.0,999.0,1.26,22.87,0.0
2023-03-18 17:00:00,2023-03-18 18:00:00,50.2,92.73,22.37,37.19,37.37,50.17,6.03,0.08,10.38,1.14,2.58,0.74,2.51,83.46,3.52,273.57,999.0,1.29,23.15,0.0
2023-03-18 18:00:00,2023-03-18 19:00:00,44.93,82.7,25.71,40.94,42.0,57.06,14.2,0.1,10.23,1.13,3.18,0.81,2.94,83.53,3.66,275.74,999.02,1.45,23.18,0.05
2023-03-18 19:00:00,2023-03-18 20:00:00,37.6,70.57,33.36,41.83,48.6,62.74,14.96,0.16,10.09,1.15,3.89,0.88,3.26,79.64,3.77,274.9,999.0,1.62,23.54,0.0
2023-03-18 20:00:00,2023-03-18 21:00:00,32.88,56.12,38.42,45.78,54.81,66.82,15.27,0.32,10.34,1.14,3.68,0.88,3.22,77.58,3.36,272.03,999.0,1.63,23.87,0.0
2023-03-18 21:00:00,2023-03-18 22:00:00,26.3,74.33,38.26,42.33,52.84,63.37,16.65,0.23,10.54,1.31,9.34,2.07,6.84,76.58,3.48,273.9,999.0,2.93,23.78,0.0
2023-03-18 22:00:00,2023-03-18 23:00:00,21.9,61.4,31.76,42.72,47.78,59.25,16.87,0.18,10.24,1.33,8.43,1.83,6.54,75.78,3.21,271.6,999.0,3.05,23.63,0.0
2023-03-18 23:00:00,2023-03-19 00:00:00,18.4,65.93,25.25,40.63,41.48,50.66,16.98,0.21,10.36,1.52,11.96,2.86,10.49,75.65,3.3,272.61,999.0,3.79,23.62,0.0
2023-03-19 00:00:00,2023-03-19 01:00:00,15.33,106.7,28.98,40.11,44.2,54.48,14.38,0.24,10.52,1.63,14.17,3.11,11.38,75.82,3.19,270.8,999.0,4.19,23.6,0.0
2023-03-19 01:00:00,2023-03-19 02:00:00,12.9,105.3,29.77,40.17,44.89,54.21,13.92,0.21,10.53,1.64,14.1,2.99,11.95,76.84,3.05,270.54,999.0,4.02,23.42,0.0
2023-03-19 02:00:00,2023-03-19 03:00:00,13.2,98.47,38.06,42.58,52.8,62.55,14.49,0.34,10.42,1.64,14.69,2.97,12.45,79.01,3.07,268.7,999.0,4.07,23.05,0.0
2023-03-19 03:00:00,2023-03-19 04:00:00,13.6,123.9,49.35,44.25,62.68,73.11,21.95,0.31,10.52,1.74,15.29,2.9,12.71,81.59,3.06,268.76,999.0,4.01,22.8,0.0
2023-03-19 04:00:00,2023-03-19 05:00:00,17.75,130.92,55.3,44.14,67.44,76.16,24.15,0.36,10.41,1.83,15.41,2.76,12.52,83.18,3.02,269.69,999.0,3.87,22.44,0.0
2023-03-19 05:00:00,2023-03-19 06:00:00,23.5,128.07,62.39,38.91,73.17,83.03,24.92,0.44,10.47,1.88,15.77,2.71,12.64,84.63,3.01,270.09,999.0,3.84,22.16,0.0
2023-03-19 06:00:00,2023-03-19 07:00:00,23.07,142.47,72.46,48.96,83.66,92.63,15.22,0.4,10.39,1.65,15.12,2.45,11.52,85.77,3.05,270.19,999.0,3.65,21.91,0.0
2023-03-19 07:00:00,2023-03-19 08:00:00,22.5,151.12,70.02,52.84,83.69,91.88,13.81,0.38,10.4,0.92,15.47,2.5,11.37,86.32,3.1,271.09,999.0,3.57,22.24,0.0
2023-03-19 08:00:00,2023-03-19 09:00:00,19.7,154.12,55.92,52.93,72.53,86.0,13.62,0.21,10.64,1.68,14.69,2.42,11.41,80.0,3.56,275.61,999.0,3.39,23.8,0.0
2023-03-19 09:00:00,2023-03-19 10:00:00,15.8,149.35,30.53,49.58,50.54,66.4,11.5,0.05,10.36,1.78,14.09,2.1,9.82,67.18,2.77,271.74,998.8,2.9,24.68,0.0
2023-03-19 10:00:00,2023-03-19 11:00:00,13.8,160.12,20.59,44.24,39.68,52.25,10.47,,10.44,1.7,15.25,2.31,10.85,59.16,2.0,270.52,998.65,2.88,25.86,0.0
2023-03-19 11:00:00,2023-03-19 12:00:00,11.0,95.73,16.71,41.89,35.32,47.33,9.65,,11.17,1.51,13.08,1.81,9.96,55.49,1.57,268.54,998.58,2.47,26.64,0.0
2023-03-19 12:00:00,2023-03-19 13:00:00,9.62,105.58,18.07,35.93,33.3,44.63,9.01,,12.77,1.54,11.65,1.72,9.09,55.37,1.89,267.87,998.33,2.39,27.35,0.0
2023-03-19 13:00:00,2023-03-19 14:00:00,7.7,118.17,13.82,36.18,30.05,41.3,8.9,,16.1,1.46,9.35,1.58,7.39,56.78,1.87,272.28,998.33,2.29,27.19,0.0
2023-03-19 14:00:00,2023-03-19 15:00:00,6.93,115.53,14.84,37.73,31.62,43.59,7.97,,12.5,1.38,6.44,1.08,5.11,67.57,3.14,271.06,999.0,1.84,27.43,0.0
2023-03-19 15:00:00,2023-03-19 16:00:00,5.4,110.08,19.66,34.21,33.67,46.53,11.79,,10.81,1.38,5.65,1.0,5.41,62.79,3.25,270.83,999.0,1.74,28.02,0.0
2023-03-19 16:00:00,2023-03-19 17:00:00,4.73,115.82,18.72,34.27,32.97,43.55,12.07,,12.07,1.41,5.46,0.96,5.19,58.76,3.29,274.58,999.0,1.79,28.51,0.0
2023-03-19 17:00:00,2023-03-19 18:00:00,3.8,136.95,15.98,37.12,32.14,46.01,12.3,,12.43,1.33,5.14,0.79,4.89,59.48,3.12,272.28,999.0,1.62,28.08,0.0
2023-03-19 18:00:00,2023-03-19 19:00:00,3.33,105.3,18.52,38.85,36.06,49.55,16.15,0.15,11.15,1.25,3.97,0.93,4.78,61.73,2.85,270.66,999.0,1.7,27.22,0.0
2023-03-19 19:00:00,2023-03-19 20:00:00,2.7,130.38,22.74,41.96,40.18,54.97,16.62,0.06,10.48,1.22,3.09,0.93,3.96,60.35,2.22,268.51,998.9,1.7,25.32,0.0
2023-03-19 20:00:00,2023-03-19 21:00:00,2.38,129.65,17.0,38.54,33.8,44.12,16.57,0.01,10.31,1.39,6.45,3.22,11.35,59.77,2.27,267.61,998.83,6.45,24.85,0.0
2023-03-19 21:00:00,2023-03-19 22:00:00,1.9,136.87,24.16,40.42,40.55,53.42,9.25,0.17,10.27,2.4,6.36,15.92,41.7,60.38,1.44,262.49,998.77,,23.55,0.0
2023-03-19 22:00:00,2023-03-19 23:00:00,1.65,159.78,22.27,40.01,38.8,55.39,8.38,0.46,10.39,3.57,6.88,23.96,,61.8,2.12,267.35,998.78,,24.69,0.0
2023-03-19 23:00:00,2023-03-20 00:00:00,1.3,176.03,21.64,39.88,38.19,55.82,9.06,0.77,8.51,4.2,7.39,27.24,,64.02,1.42,262.59,998.77,,23.38,0.0
2023-03-20 00:00:00,2023-03-20 01:00:00,1.12,199.35,49.45,45.68,63.48,80.92,18.19,0.41,10.56,4.58,8.04,30.03,,66.93,1.52,263.51,998.8,,23.37,0.0
2023-03-20 01:00:00,2023-03-20 02:00:00,0.9,235.4,60.72,48.36,73.9,90.9,21.3,0.06,10.25,4.78,8.27,31.23,,68.33,1.75,264.13,998.8,,23.43,0.0
2023-03-20 02:00:00,2023-03-20 03:00:00,0.78,264.18,77.71,52.14,89.55,104.61,22.77,0.04,10.55,4.89,8.37,32.06,,70.59,1.76,264.05,998.85,,23.07,0.0
2023-03-20 03:00:00,2023-03-20 04:00:00,0.6,237.35,90.0,51.41,98.91,112.69,16.12,,10.79,5.42,8.53,32.99,,72.74,1.31,260.42,998.7,,21.99,0.0
2023-03-20 04:00:00,2023-03-20 05:00:00,0.53,253.13,85.6,43.98,98.47,111.7,18.79,,10.55,5.42,8.4,33.25,,71.16,1.25,261.52,998.67,,21.57,0.0
2023-03-20 05:00:00,2023-03-20 06:00:00,0.4,289.03,88.44,49.98,96.92,111.63,27.93,,10.33,5.19,8.01,32.55,,69.4,1.1,262.89,998.53,,20.84,0.0
2023-03-20 06:00:00,2023-03-20 07:00:00,0.38,244.32,78.06,54.1,90.8,109.47,18.58,,10.82,4.59,6.81,27.83,,66.86,0.69,260.79,998.4,,20.77,0.0
2023-03-20 07:00:00,2023-03-20 08:00:00,0.3,245.93,78.82,53.55,91.11,109.06,12.24,,10.51,3.89,5.38,20.86,,67.91,0.64,262.2,998.3,,21.1,0.0
2023-03-20 08:00:00,2023-03-20 09:00:00,0.27,266.23,77.02,54.84,90.38,107.0,7.94,,10.11,3.5,4.93,17.72,,66.38,1.03,270.62,998.23,,21.09,0.0
2023-03-20 09:00:00,2023-03-20 10:00:00,0.2,210.03,47.73,51.87,65.38,83.04,6.89,,10.1,3.03,3.88,13.88,,61.01,1.42,272.05,998.1,,22.78,0.0
2023-03-20 10:00:00,2023-03-20 11:00:00,0.2,163.9,27.13,49.08,47.4,64.29,4.78,0.36,10.39,2.35,2.75,9.52,105.78,56.92,1.14,264.67,998.1,167.43,23.87,0.0
2023-03-20 11:00:00,2023-03-20 12:00:00,0.2,151.98,17.11,53.58,41.79,58.09,1.63,0.28,10.43,1.81,1.98,5.8,3.84,54.09,1.12,260.03,998.12,0.78,24.25,0.0
2023-03-20 12:00:00,2023-03-20 13:00:00,0.15,141.4,15.16,53.45,40.17,59.25,18.3,0.33,10.88,1.19,1.38,1.57,1.18,54.86,1.07,269.57,998.1,0.76,24.61,0.0
2023-03-20 13:00:00,2023-03-20 14:00:00,0.1,116.8,23.17,51.96,45.84,72.38,22.65,0.25,11.62,1.21,1.24,1.43,1.11,55.28,2.4,280.59,997.12,0.76,26.3,0.0
2023-03-20 14:00:00,2023-03-20 15:00:00,0.1,147.73,462.67,356.05,484.22,,22.56,0.15,11.49,1.18,2.18,1.65,1.02,60.4,2.98,278.26,997.3,0.76,25.24,0.0
2023-03-20 15:00:00,2023-03-20 16:00:00,0.1,193.48,,309.7,0.0,,10.31,0.15,11.67,1.1,1.62,1.75,1.17,63.23,2.98,282.02,996.73,0.76,24.35,0.0
2023-03-20 16:00:00,2023-03-20 17:00:00,0.1,139.3,,0.27,0.0,,8.49,0.14,10.67,1.07,1.42,1.74,1.17,59.53,2.65,276.94,996.65,0.76,25.14,0.0
2023-03-20 17:00:00,2023-03-20 18:00:00,0.1,102.88,20.91,44.98,28.95,117.46,8.29,0.2,12.83,1.03,1.61,1.82,1.25,60.05,2.47,277.04,998.05,0.76,23.41,0.0
2023-03-20 18:00:00,2023-03-20 19:00:00,0.1,104.67,25.51,48.52,44.62,128.15,11.32,0.22,12.26,1.09,1.52,1.86,1.33,57.95,1.74,273.41,998.05,0.76,23.1,0.0
2023-03-20 19:00:00,2023-03-20 20:00:00,,110.33,22.05,55.01,44.24,134.24,11.49,0.16,11.58,1.1,1.37,1.55,1.2,72.07,3.15,270.49,998.85,0.76,22.6,0.0
2023-03-20 20:00:00,2023-03-20 21:00:00,,94.63,34.73,73.55,65.34,169.6,11.48,0.26,10.14,1.15,1.12,0.69,0.76,83.84,3.24,268.6,998.98,0.76,20.71,0.0
2023-03-20 21:00:00,2023-03-20 22:00:00,,90.42,21.39,55.71,44.82,125.31,19.99,0.35,10.11,1.42,2.59,1.73,1.47,87.7,3.25,273.36,999.0,0.76,20.64,0.0
2023-03-20 22:00:00,2023-03-20 23:00:00,,69.1,18.37,53.84,40.47,112.92,21.36,0.36,10.36,1.59,3.38,2.61,1.85,88.03,3.73,275.18,999.0,0.76,20.56,0.0
2023-03-20 23:00:00,2023-03-21 00:00:00,484.7,39.1,15.25,41.33,34.07,112.05,20.88,0.39,10.26,1.61,3.51,2.79,2.04,88.04,3.74,276.12,999.03,0.76,20.74,0.0
2023-03-21 00:00:00,2023-03-21 01:00:00,,46.5,30.32,51.83,48.75,131.69,19.57,1.52,10.25,1.61,3.54,2.88,2.17,88.06,3.27,272.11,999.0,0.76,20.26,0.0
2023-03-21 01:00:00,2023-03-21 02:00:00,,49.02,28.17,47.62,46.03,133.95,19.23,1.55,10.12,1.65,3.5,2.94,2.2,88.05,3.13,271.91,999.0,0.76,20.37,0.0
2023-03-21 02:00:00,2023-03-21 03:00:00,,43.6,24.83,47.95,42.87,139.14,19.57,1.58,10.09,1.49,2.33,1.81,1.76,88.03,3.09,271.27,999.0,0.76,20.45,0.0
2023-03-21 03:00:00,2023-03-21 04:00:00,,43.48,27.92,45.33,44.52,142.77,2.4,1.6,10.07,1.35,1.66,1.22,1.43,88.03,3.27,270.33,998.98,0.76,20.59,0.0
2023-03-21 04:00:00,2023-03-21 05:00:00,,47.6,37.25,51.38,55.72,169.99,0.43,1.64,10.06,1.35,1.61,1.2,1.36,88.02,3.13,269.28,999.0,0.76,20.69,0.0
2023-03-21 05:00:00,2023-03-21 06:00:00,,204.93,26.88,41.53,40.29,137.99,0.21,1.55,10.07,1.34,1.71,1.24,1.34,88.02,3.26,266.13,998.98,0.76,20.59,0.0
2023-03-21 06:00:00,2023-03-21 07:00:00,,197.48,39.91,52.9,58.32,159.57,7.43,1.51,10.02,1.24,1.39,0.99,1.14,88.01,3.31,266.72,998.98,0.76,20.42,0.0
2023-03-21 07:00:00,2023-03-21 08:00:00,,91.32,45.56,54.57,64.71,163.53,8.22,1.48,10.05,1.1,1.12,0.82,0.97,87.99,3.3,269.91,999.0,0.76,20.63,0.0
2023-03-21 08:00:00,2023-03-21 09:00:00,,58.73,31.93,54.47,53.56,156.03,8.22,1.46,10.09,1.06,1.16,0.87,0.94,87.73,3.13,271.54,999.0,0.76,21.43,0.0
2023-03-21 09:00:00,2023-03-21 10:00:00,,72.73,25.63,57.24,49.12,138.23,2.0,1.42,10.22,1.03,1.11,0.83,0.9,81.21,2.49,265.57,998.77,0.76,21.3,0.0
2023-03-21 10:00:00,2023-03-21 11:00:00,,75.88,27.06,67.19,54.56,139.5,1.11,1.39,10.17,0.93,0.96,0.71,0.73,72.13,1.61,262.81,998.38,0.76,21.05,0.0
2023-03-21 11:00:00,2023-03-21 12:00:00,,69.62,24.67,70.78,54.52,136.14,1.31,1.36,11.43,0.88,1.15,0.77,0.72,66.57,1.53,268.62,998.2,0.76,21.99,0.0
2023-03-21 12:00:00,2023-03-21 13:00:00,,94.28,14.25,52.55,35.1,92.38,10.45,1.32,14.56,0.86,1.44,0.95,0.7,62.3,1.82,268.3,998.17,0.76,23.48,0.0
2023-03-21 13:00:00,2023-03-21 14:00:00,,75.3,14.14,39.39,28.34,80.28,11.62,1.3,17.86,0.96,2.18,1.33,0.92,59.47,2.08,270.13,998.27,0.76,24.67,0.0
2023-03-21 14:00:00,2023-03-21 15:00:00,,64.4,21.39,37.56,34.95,84.28,11.6,1.31,19.48,1.03,2.64,1.55,1.08,58.04,1.93,264.19,998.2,0.76,25.18,0.0
2023-03-21 15:00:00,2023-03-21 16:00:00,,77.73,16.27,29.85,29.13,81.14,16.39,1.3,23.05,1.05,3.18,1.86,1.2,54.29,1.74,251.04,998.07,0.76,25.28,0.0
2023-03-21 16:00:00,2023-03-21 17:00:00,,84.68,16.57,37.62,31.86,78.48,16.93,1.32,23.56,1.13,4.12,2.18,1.31,53.44,1.56,250.47,998.12,0.76,24.42,0.0
2023-03-21 17:00:00,2023-03-21 18:00:00,,73.47,20.44,39.61,35.83,97.36,17.06,1.4,19.6,1.18,4.7,2.42,1.41,56.36,1.36,256.38,998.2,0.76,24.34,0.0
2023-03-21 18:00:00,2023-03-21 19:00:00,,92.4,24.82,45.18,42.57,95.01,13.78,1.54,12.8,1.14,3.61,1.89,1.41,61.23,1.31,260.87,998.1,0.76,23.21,0.0
2023-03-21 19:00:00,2023-03-21 20:00:00,,97.88,42.77,126.42,99.88,190.95,13.51,1.76,10.96,1.14,3.64,1.79,1.42,65.37,1.06,264.66,998.12,0.76,20.97,0.0
2023-03-21 20:00:00,2023-03-21 21:00:00,,125.5,77.37,113.21,121.2,236.51,13.97,1.9,10.1,1.03,2.16,0.95,0.91,67.97,0.62,259.86,998.12,0.83,20.45,0.0
2023-03-21 21:00:00,2023-03-21 22:00:00,71.2,111.17,136.06,103.62,163.32,261.53,2.49,2.28,10.64,1.18,2.76,1.07,1.05,71.66,0.43,255.14,998.12,0.89,20.19,0.0
2023-03-21 22:00:00,2023-03-21 23:00:00,142.5,158.5,157.01,90.68,173.35,289.25,5.33,2.17,10.14,1.15,2.51,1.04,0.95,74.71,0.73,253.8,998.42,0.86,20.5,0.0
2023-03-21 23:00:00,2023-03-22 00:00:00,146.07,185.27,189.0,134.52,221.62,369.72,7.53,1.92,9.19,1.17,1.87,0.85,0.9,77.68,1.29,257.21,998.63,0.85,20.92,0.0
2023-03-22 00:00:00,2023-03-22 01:00:00,163.4,193.85,211.28,115.28,229.63,342.22,23.08,1.63,10.41,1.11,1.77,0.76,0.85,80.97,2.11,261.14,998.88,0.83,21.57,0.0
